"Step","../output/proxy_alpaca_data.json - train/loss","../output/proxy_alpaca_data.json - train/loss__MIN","../output/proxy_alpaca_data.json - train/loss__MAX"
"5530","0.0007","0.0007","0.0007"
"5531","0.0009","0.0009","0.0009"
"5532","0.0006","0.0006","0.0006"
"5533","0.0016","0.0016","0.0016"
"5534","0.0008","0.0008","0.0008"
"5535","0.0012","0.0012","0.0012"
"5536","0.0018","0.0018","0.0018"
"5537","0.002","0.002","0.002"
"5538","0.0012","0.0012","0.0012"
"5539","0.0016","0.0016","0.0016"
"5540","0.0005","0.0005","0.0005"
"5541","0.0018","0.0018","0.0018"
"5542","0.0017","0.0017","0.0017"
"5543","0.0006","0.0006","0.0006"
"5544","0.0013","0.0013","0.0013"
"5545","0.0012","0.0012","0.0012"
"5546","0.0008","0.0008","0.0008"
"5547","0.0006","0.0006","0.0006"
"5548","0.0012","0.0012","0.0012"
"5549","0.0006","0.0006","0.0006"
"5550","0.0009","0.0009","0.0009"
"5551","0.0007","0.0007","0.0007"
"5552","0.0012","0.0012","0.0012"
"5553","0.0012","0.0012","0.0012"
"5554","0.001","0.001","0.001"
"5555","0.001","0.001","0.001"
"5556","0.0012","0.0012","0.0012"
"5557","0.0016","0.0016","0.0016"
"5558","0.0013","0.0013","0.0013"
"5559","0.0009","0.0009","0.0009"
"5560","0.0008","0.0008","0.0008"
"5561","0.0007","0.0007","0.0007"
"5562","0.0009","0.0009","0.0009"
"5563","0.0007","0.0007","0.0007"
"5564","0.0021","0.0021","0.0021"
"5565","0.0012","0.0012","0.0012"
"5566","0.0017","0.0017","0.0017"
"5567","0.001","0.001","0.001"
"5568","0.0007","0.0007","0.0007"
"5569","0.0011","0.0011","0.0011"
"5570","0.0007","0.0007","0.0007"
"5571","0.002","0.002","0.002"
"5572","0.0016","0.0016","0.0016"
"5573","0.0014","0.0014","0.0014"
"5574","0.0007","0.0007","0.0007"
"5575","0.0013","0.0013","0.0013"
"5576","0.0017","0.0017","0.0017"
"5577","0.001","0.001","0.001"
"5578","0.0017","0.0017","0.0017"
"5579","0.0007","0.0007","0.0007"
"5580","0.0014","0.0014","0.0014"
"5581","0.0006","0.0006","0.0006"
"5582","0.001","0.001","0.001"
"5583","0.0021","0.0021","0.0021"
"5584","0.0014","0.0014","0.0014"
"5585","0.0022","0.0022","0.0022"
"5586","0.0015","0.0015","0.0015"
"5587","0.0016","0.0016","0.0016"
"5588","0.0009","0.0009","0.0009"
"5589","0.0012","0.0012","0.0012"
"5590","0.0011","0.0011","0.0011"
"5591","0.0007","0.0007","0.0007"
"5592","0.001","0.001","0.001"
"5593","0.0007","0.0007","0.0007"
"5594","0.0012","0.0012","0.0012"
"5595","0.0007","0.0007","0.0007"
"5596","0.0005","0.0005","0.0005"
"5597","0.001","0.001","0.001"
"5598","0.0011","0.0011","0.0011"
"5599","0.0008","0.0008","0.0008"
"5600","0.0017","0.0017","0.0017"
"5601","0.0008","0.0008","0.0008"
"5602","0.0005","0.0005","0.0005"
"5603","0.0014","0.0014","0.0014"
"5604","0.0008","0.0008","0.0008"
"5605","0.0013","0.0013","0.0013"
"5606","0.0008","0.0008","0.0008"
"5607","0.0014","0.0014","0.0014"
"5608","0.0021","0.0021","0.0021"
"5609","0.001","0.001","0.001"
"5610","0.0018","0.0018","0.0018"
"5611","0.001","0.001","0.001"
"5612","0.0009","0.0009","0.0009"
"5613","0.0008","0.0008","0.0008"
"5614","0.0006","0.0006","0.0006"
"5615","0.002","0.002","0.002"
"5616","0.0012","0.0012","0.0012"
"5617","0.0005","0.0005","0.0005"
"5618","0.0009","0.0009","0.0009"
"5619","0.0021","0.0021","0.0021"
"5620","0.0011","0.0011","0.0011"
"5621","0.0016","0.0016","0.0016"
"5622","0.0016","0.0016","0.0016"
"5623","0.001","0.001","0.001"
"5624","0.0007","0.0007","0.0007"
"5625","0.0008","0.0008","0.0008"
"5626","0.0008","0.0008","0.0008"
"5627","0.0011","0.0011","0.0011"
"5628","0.0008","0.0008","0.0008"
"5629","0.0006","0.0006","0.0006"
"5630","0.0006","0.0006","0.0006"
"5631","0.0012","0.0012","0.0012"
"5632","0.0008","0.0008","0.0008"
"5633","0.0005","0.0005","0.0005"
"5634","0.0006","0.0006","0.0006"
"5635","0.0009","0.0009","0.0009"
"5636","0.0006","0.0006","0.0006"
"5637","0.0005","0.0005","0.0005"
"5638","0.0005","0.0005","0.0005"
"5639","0.0012","0.0012","0.0012"
"5640","0.0006","0.0006","0.0006"
"5641","0.0008","0.0008","0.0008"
"5642","0.0007","0.0007","0.0007"
"5643","0.0013","0.0013","0.0013"
"5644","0.0005","0.0005","0.0005"
"5645","0.0005","0.0005","0.0005"
"5646","0.0007","0.0007","0.0007"
"5647","0.0006","0.0006","0.0006"
"5648","0.0009","0.0009","0.0009"
"5649","0.0008","0.0008","0.0008"
"5650","0.0011","0.0011","0.0011"
"5651","0.0017","0.0017","0.0017"
"5652","0.0007","0.0007","0.0007"
"5653","0.0011","0.0011","0.0011"
"5654","0.0011","0.0011","0.0011"
"5655","0.0024","0.0024","0.0024"
"5656","0.0013","0.0013","0.0013"
"5657","0.001","0.001","0.001"
"5658","0.001","0.001","0.001"
"5659","0.0008","0.0008","0.0008"
"5660","0.0006","0.0006","0.0006"
"5661","0.0007","0.0007","0.0007"
"5662","0.0017","0.0017","0.0017"
"5663","0.0008","0.0008","0.0008"
"5664","0.001","0.001","0.001"
"5665","0.0006","0.0006","0.0006"
"5666","0.0009","0.0009","0.0009"
"5667","0.0011","0.0011","0.0011"
"5668","0.0012","0.0012","0.0012"
"5669","0.0005","0.0005","0.0005"
"5670","0.0009","0.0009","0.0009"
"5671","0.0018","0.0018","0.0018"
"5672","0.0013","0.0013","0.0013"
"5673","0.0005","0.0005","0.0005"
"5674","0.0006","0.0006","0.0006"
"5675","0.001","0.001","0.001"
"5676","0.0011","0.0011","0.0011"
"5677","0.0023","0.0023","0.0023"
"5678","0.0018","0.0018","0.0018"
"5679","0.0019","0.0019","0.0019"
"5680","0.0017","0.0017","0.0017"
"5681","0.0013","0.0013","0.0013"
"5682","0.0006","0.0006","0.0006"
"5683","0.0008","0.0008","0.0008"
"5684","0.0014","0.0014","0.0014"
"5685","0.001","0.001","0.001"
"5686","0.0013","0.0013","0.0013"
"5687","0.001","0.001","0.001"
"5688","0.0012","0.0012","0.0012"
"5689","0.0011","0.0011","0.0011"
"5690","0.0008","0.0008","0.0008"
"5691","0.001","0.001","0.001"
"5692","0.0006","0.0006","0.0006"
"5693","0.0005","0.0005","0.0005"
"5694","0.0005","0.0005","0.0005"
"5695","0.0006","0.0006","0.0006"
"5696","0.0005","0.0005","0.0005"
"5697","0.0012","0.0012","0.0012"
"5698","0.0005","0.0005","0.0005"
"5699","0.0008","0.0008","0.0008"
"5700","0.0009","0.0009","0.0009"
"5701","0.0007","0.0007","0.0007"
"5702","0.0008","0.0008","0.0008"
"5703","0.001","0.001","0.001"
"5704","0.001","0.001","0.001"
"5705","0.0006","0.0006","0.0006"
"5706","0.0007","0.0007","0.0007"
"5707","0.0013","0.0013","0.0013"
"5708","0.0008","0.0008","0.0008"
"5709","0.0006","0.0006","0.0006"
"5710","0.0005","0.0005","0.0005"
"5711","0.0005","0.0005","0.0005"
"5712","0.0006","0.0006","0.0006"
"5713","0.0007","0.0007","0.0007"
"5714","0.0009","0.0009","0.0009"
"5715","0.0007","0.0007","0.0007"
"5716","0.0014","0.0014","0.0014"
"5717","0.0012","0.0012","0.0012"
"5718","0.0017","0.0017","0.0017"
"5719","0.0015","0.0015","0.0015"
"5720","0.0009","0.0009","0.0009"
"5721","0.0014","0.0014","0.0014"
"5722","0.0007","0.0007","0.0007"
"5723","0.0013","0.0013","0.0013"
"5724","0.0004","0.0004","0.0004"
"5725","0.0008","0.0008","0.0008"
"5726","0.0008","0.0008","0.0008"
"5727","0.0008","0.0008","0.0008"
"5728","0.0015","0.0015","0.0015"
"5729","0.0007","0.0007","0.0007"
"5730","0.0007","0.0007","0.0007"
"5731","0.0022","0.0022","0.0022"
"5732","0.0006","0.0006","0.0006"
"5733","0.0005","0.0005","0.0005"
"5734","0.0006","0.0006","0.0006"
"5735","0.0011","0.0011","0.0011"
"5736","0.0013","0.0013","0.0013"
"5737","0.0008","0.0008","0.0008"
"5738","0.0011","0.0011","0.0011"
"5739","0.0025","0.0025","0.0025"
"5740","0.0006","0.0006","0.0006"
"5741","0.0008","0.0008","0.0008"
"5742","0.0005","0.0005","0.0005"
"5743","0.001","0.001","0.001"
"5744","0.0006","0.0006","0.0006"
"5745","0.0006","0.0006","0.0006"
"5746","0.0007","0.0007","0.0007"
"5747","0.001","0.001","0.001"
"5748","0.0014","0.0014","0.0014"
"5749","0.0006","0.0006","0.0006"
"5750","0.0012","0.0012","0.0012"
"5751","0.0006","0.0006","0.0006"
"5752","0.0009","0.0009","0.0009"
"5753","0.0004","0.0004","0.0004"
"5754","0.0022","0.0022","0.0022"
"5755","0.001","0.001","0.001"
"5756","0.0039","0.0039","0.0039"
"5757","0.0006","0.0006","0.0006"
"5758","0.001","0.001","0.001"
"5759","0.0015","0.0015","0.0015"
"5760","0.0012","0.0012","0.0012"
"5761","0.0006","0.0006","0.0006"
"5762","0.0008","0.0008","0.0008"
"5763","0.0007","0.0007","0.0007"
"5764","0.0006","0.0006","0.0006"
"5765","0.0006","0.0006","0.0006"
"5766","0.0007","0.0007","0.0007"
"5767","0.0007","0.0007","0.0007"
"5768","0.0008","0.0008","0.0008"
"5769","0.0024","0.0024","0.0024"
"5770","0.0011","0.0011","0.0011"
"5771","0.0009","0.0009","0.0009"
"5772","0.0014","0.0014","0.0014"
"5773","0.0011","0.0011","0.0011"
"5774","0.0011","0.0011","0.0011"
"5775","0.0006","0.0006","0.0006"
"5776","0.0023","0.0023","0.0023"
"5777","0.0015","0.0015","0.0015"
"5778","0.0007","0.0007","0.0007"
"5779","0.0012","0.0012","0.0012"
"5780","0.0023","0.0023","0.0023"
"5781","0.0005","0.0005","0.0005"
"5782","0.0024","0.0024","0.0024"
"5783","0.0006","0.0006","0.0006"
"5784","0.0005","0.0005","0.0005"
"5785","0.001","0.001","0.001"
"5786","0.0025","0.0025","0.0025"
"5787","0.0012","0.0012","0.0012"
"5788","0.0008","0.0008","0.0008"
"5789","0.0006","0.0006","0.0006"
"5790","0.0006","0.0006","0.0006"
"5791","0.0033","0.0033","0.0033"
"5792","0.0009","0.0009","0.0009"
"5793","0.0005","0.0005","0.0005"
"5794","0.0011","0.0011","0.0011"
"5795","0.001","0.001","0.001"
"5796","0.0005","0.0005","0.0005"
"5797","0.0015","0.0015","0.0015"
"5798","0.0004","0.0004","0.0004"
"5799","0.001","0.001","0.001"
"5800","0.0013","0.0013","0.0013"
"5801","0.0007","0.0007","0.0007"
"5802","0.0013","0.0013","0.0013"
"5803","0.0004","0.0004","0.0004"
"5804","0.0005","0.0005","0.0005"
"5805","0.0012","0.0012","0.0012"
"5806","0.0009","0.0009","0.0009"
"5807","0.0008","0.0008","0.0008"
"5808","0.0008","0.0008","0.0008"
"5809","0.0014","0.0014","0.0014"
"5810","0.001","0.001","0.001"
"5811","0.0017","0.0017","0.0017"
"5812","0.001","0.001","0.001"
"5813","0.0005","0.0005","0.0005"
"5814","0.0013","0.0013","0.0013"
"5815","0.0019","0.0019","0.0019"
"5816","0.0012","0.0012","0.0012"
"5817","0.0016","0.0016","0.0016"
"5818","0.0008","0.0008","0.0008"
"5819","0.0006","0.0006","0.0006"
"5820","0.0012","0.0012","0.0012"
"5821","0.0004","0.0004","0.0004"
"5822","0.0006","0.0006","0.0006"
"5823","0.0007","0.0007","0.0007"
"5824","0.0011","0.0011","0.0011"
"5825","0.001","0.001","0.001"
"5826","0.0035","0.0035","0.0035"
"5827","0.0004","0.0004","0.0004"
"5828","0.0009","0.0009","0.0009"
"5829","0.0005","0.0005","0.0005"
"5830","0.0009","0.0009","0.0009"
"5831","0.001","0.001","0.001"
"5832","0.0007","0.0007","0.0007"
"5833","0.0005","0.0005","0.0005"
"5834","0.0015","0.0015","0.0015"
"5835","0.0008","0.0008","0.0008"
"5836","0.0013","0.0013","0.0013"
"5837","0.0011","0.0011","0.0011"
"5838","0.0012","0.0012","0.0012"
"5839","0.0005","0.0005","0.0005"
"5840","0.0005","0.0005","0.0005"
"5841","0.0016","0.0016","0.0016"
"5842","0.001","0.001","0.001"
"5843","0.0005","0.0005","0.0005"
"5844","0.0007","0.0007","0.0007"
"5845","0.0011","0.0011","0.0011"
"5846","0.0012","0.0012","0.0012"
"5847","0.0004","0.0004","0.0004"
"5848","0.0016","0.0016","0.0016"
"5849","0.0012","0.0012","0.0012"
"5850","0.0005","0.0005","0.0005"
"5851","0.0007","0.0007","0.0007"
"5852","0.0005","0.0005","0.0005"
"5853","0.0006","0.0006","0.0006"
"5854","0.0007","0.0007","0.0007"
"5855","0.0007","0.0007","0.0007"
"5856","0.0008","0.0008","0.0008"
"5857","0.0006","0.0006","0.0006"
"5858","0.0015","0.0015","0.0015"
"5859","0.0013","0.0013","0.0013"
"5860","0.0013","0.0013","0.0013"
"5861","0.0014","0.0014","0.0014"
"5862","0.0012","0.0012","0.0012"
"5863","0.0008","0.0008","0.0008"
"5864","0.0015","0.0015","0.0015"
"5865","0.0009","0.0009","0.0009"
"5866","0.0006","0.0006","0.0006"
"5867","0.0009","0.0009","0.0009"
"5868","0.0021","0.0021","0.0021"
"5869","0.0005","0.0005","0.0005"
"5870","0.0004","0.0004","0.0004"
"5871","0.0005","0.0005","0.0005"
"5872","0.001","0.001","0.001"
"5873","0.0005","0.0005","0.0005"
"5874","0.0009","0.0009","0.0009"
"5875","0.0006","0.0006","0.0006"
"5876","0.0017","0.0017","0.0017"
"5877","0.001","0.001","0.001"
"5878","0.0005","0.0005","0.0005"
"5879","0.0017","0.0017","0.0017"
"5880","0.0014","0.0014","0.0014"
"5881","0.0006","0.0006","0.0006"
"5882","0.0009","0.0009","0.0009"
"5883","0.0017","0.0017","0.0017"
"5884","0.0011","0.0011","0.0011"
"5885","0.0015","0.0015","0.0015"
"5886","0.0004","0.0004","0.0004"
"5887","0.0005","0.0005","0.0005"
"5888","0.0008","0.0008","0.0008"
"5889","0.0006","0.0006","0.0006"
"5890","0.001","0.001","0.001"
"5891","0.0009","0.0009","0.0009"
"5892","0.0025","0.0025","0.0025"
"5893","0.001","0.001","0.001"
"5894","0.0008","0.0008","0.0008"
"5895","0.0004","0.0004","0.0004"
"5896","0.0005","0.0005","0.0005"
"5897","0.0015","0.0015","0.0015"
"5898","0.0004","0.0004","0.0004"
"5899","0.001","0.001","0.001"
"5900","0.0006","0.0006","0.0006"
"5901","0.0011","0.0011","0.0011"
"5902","0.0011","0.0011","0.0011"
"5903","0.0016","0.0016","0.0016"
"5904","0.0014","0.0014","0.0014"
"5905","0.0012","0.0012","0.0012"
"5906","0.0017","0.0017","0.0017"
"5907","0.0013","0.0013","0.0013"
"5908","0.0006","0.0006","0.0006"
"5909","0.0006","0.0006","0.0006"
"5910","0.0016","0.0016","0.0016"
"5911","0.0004","0.0004","0.0004"
"5912","0.0005","0.0005","0.0005"
"5913","0.0006","0.0006","0.0006"
"5914","0.0006","0.0006","0.0006"
"5915","0.0011","0.0011","0.0011"
"5916","0.0021","0.0021","0.0021"
"5917","0.0008","0.0008","0.0008"
"5918","0.0007","0.0007","0.0007"
"5919","0.0006","0.0006","0.0006"
"5920","0.0019","0.0019","0.0019"
"5921","0.0006","0.0006","0.0006"
"5922","0.001","0.001","0.001"
"5923","0.0004","0.0004","0.0004"
"5924","0.0015","0.0015","0.0015"
"5925","0.0004","0.0004","0.0004"
"5926","0.0005","0.0005","0.0005"
"5927","0.0005","0.0005","0.0005"
"5928","0.0006","0.0006","0.0006"
"5929","0.0011","0.0011","0.0011"
"5930","0.0021","0.0021","0.0021"
"5931","0.0011","0.0011","0.0011"
"5932","0.001","0.001","0.001"
"5933","0.0006","0.0006","0.0006"
"5934","0.0008","0.0008","0.0008"
"5935","0.0015","0.0015","0.0015"
"5936","0.0005","0.0005","0.0005"
"5937","0.0004","0.0004","0.0004"
"5938","0.0008","0.0008","0.0008"
"5939","0.0012","0.0012","0.0012"
"5940","0.0005","0.0005","0.0005"
"5941","0.0012","0.0012","0.0012"
"5942","0.0009","0.0009","0.0009"
"5943","0.0011","0.0011","0.0011"
"5944","0.0008","0.0008","0.0008"
"5945","0.0007","0.0007","0.0007"
"5946","0.0018","0.0018","0.0018"
"5947","0.0005","0.0005","0.0005"
"5948","0.0009","0.0009","0.0009"
"5949","0.0015","0.0015","0.0015"
"5950","0.0015","0.0015","0.0015"
"5951","0.0005","0.0005","0.0005"
"5952","0.0004","0.0004","0.0004"
"5953","0.0016","0.0016","0.0016"
"5954","0.0007","0.0007","0.0007"
"5955","0.0007","0.0007","0.0007"
"5956","0.0011","0.0011","0.0011"
"5957","0.0008","0.0008","0.0008"
"5958","0.0018","0.0018","0.0018"
"5959","0.0005","0.0005","0.0005"
"5960","0.0005","0.0005","0.0005"
"5961","0.0005","0.0005","0.0005"
"5962","0.0006","0.0006","0.0006"
"5963","0.0009","0.0009","0.0009"
"5964","0.0012","0.0012","0.0012"
"5965","0.0015","0.0015","0.0015"
"5966","0.0012","0.0012","0.0012"
"5967","0.0012","0.0012","0.0012"
"5968","0.0022","0.0022","0.0022"
"5969","0.0009","0.0009","0.0009"
"5970","0.0013","0.0013","0.0013"
"5971","0.001","0.001","0.001"
"5972","0.0005","0.0005","0.0005"
"5973","0.0013","0.0013","0.0013"
"5974","0.001","0.001","0.001"
"5975","0.0004","0.0004","0.0004"
"5976","0.0006","0.0006","0.0006"
"5977","0.002","0.002","0.002"
"5978","0.0008","0.0008","0.0008"
"5979","0.0014","0.0014","0.0014"
"5980","0.001","0.001","0.001"
"5981","0.0006","0.0006","0.0006"
"5982","0.0012","0.0012","0.0012"
"5983","0.0005","0.0005","0.0005"
"5984","0.0005","0.0005","0.0005"
"5985","0.0015","0.0015","0.0015"
"5986","0.0009","0.0009","0.0009"
"5987","0.0013","0.0013","0.0013"
"5988","0.0011","0.0011","0.0011"
"5989","0.001","0.001","0.001"
"5990","0.0008","0.0008","0.0008"
"5991","0.0014","0.0014","0.0014"
"5992","0.001","0.001","0.001"
"5993","0.0009","0.0009","0.0009"
"5994","0.0006","0.0006","0.0006"
"5995","0.0006","0.0006","0.0006"
"5996","0.0004","0.0004","0.0004"
"5997","0.0021","0.0021","0.0021"
"5998","0.0017","0.0017","0.0017"
"5999","0.0008","0.0008","0.0008"
"6000","0.0015","0.0015","0.0015"
"6001","0.0007","0.0007","0.0007"
"6002","0.0028","0.0028","0.0028"
"6003","0.001","0.001","0.001"
"6004","0.0029","0.0029","0.0029"
"6005","0.0006","0.0006","0.0006"
"6006","0.0005","0.0005","0.0005"
"6007","0.001","0.001","0.001"
"6008","0.0004","0.0004","0.0004"
"6009","0.0017","0.0017","0.0017"
"6010","0.0006","0.0006","0.0006"
"6011","0.0008","0.0008","0.0008"
"6012","0.0008","0.0008","0.0008"
"6013","0.0008","0.0008","0.0008"
"6014","0.0008","0.0008","0.0008"
"6015","0.0005","0.0005","0.0005"
"6016","0.001","0.001","0.001"
"6017","0.0007","0.0007","0.0007"
"6018","0.0005","0.0005","0.0005"
"6019","0.0012","0.0012","0.0012"
"6020","0.0009","0.0009","0.0009"
"6021","0.0006","0.0006","0.0006"
"6022","0.0004","0.0004","0.0004"
"6023","0.0013","0.0013","0.0013"
"6024","0.0007","0.0007","0.0007"
"6025","0.0025","0.0025","0.0025"
"6026","0.0005","0.0005","0.0005"
"6027","0.001","0.001","0.001"
"6028","0.0008","0.0008","0.0008"
"6029","0.0007","0.0007","0.0007"
"6030","0.0006","0.0006","0.0006"
"6031","0.0012","0.0012","0.0012"
"6032","0.001","0.001","0.001"
"6033","0.0005","0.0005","0.0005"
"6034","0.0006","0.0006","0.0006"
"6035","0.0004","0.0004","0.0004"
"6036","0.0007","0.0007","0.0007"
"6037","0.0004","0.0004","0.0004"
"6038","0.0008","0.0008","0.0008"
"6039","0.001","0.001","0.001"
"6040","0.0008","0.0008","0.0008"
"6041","0.0017","0.0017","0.0017"
"6042","0.0009","0.0009","0.0009"
"6043","0.0006","0.0006","0.0006"
"6044","0.0009","0.0009","0.0009"
"6045","0.001","0.001","0.001"
"6046","0.0009","0.0009","0.0009"
"6047","0.0004","0.0004","0.0004"
"6048","0.0006","0.0006","0.0006"
"6049","0.0019","0.0019","0.0019"
"6050","0.0009","0.0009","0.0009"
"6051","0.0005","0.0005","0.0005"
"6052","0.0013","0.0013","0.0013"
"6053","0.0006","0.0006","0.0006"
"6054","0.001","0.001","0.001"
"6055","0.0007","0.0007","0.0007"
"6056","0.0015","0.0015","0.0015"
"6057","0.0006","0.0006","0.0006"
"6058","0.0006","0.0006","0.0006"
"6059","0.0007","0.0007","0.0007"
"6060","0.0013","0.0013","0.0013"
"6061","0.001","0.001","0.001"
"6062","0.001","0.001","0.001"
"6063","0.001","0.001","0.001"
"6064","0.0021","0.0021","0.0021"
"6065","0.0007","0.0007","0.0007"
"6066","0.001","0.001","0.001"
"6067","0.0019","0.0019","0.0019"
"6068","0.0007","0.0007","0.0007"
"6069","0.0008","0.0008","0.0008"
"6070","0.0012","0.0012","0.0012"
"6071","0.0034","0.0034","0.0034"
"6072","0.0005","0.0005","0.0005"
"6073","0.0022","0.0022","0.0022"
"6074","0.0012","0.0012","0.0012"
"6075","0.0009","0.0009","0.0009"
"6076","0.0005","0.0005","0.0005"
"6077","0.0012","0.0012","0.0012"
"6078","0.0011","0.0011","0.0011"
"6079","0.0015","0.0015","0.0015"
"6080","0.0008","0.0008","0.0008"
"6081","0.0008","0.0008","0.0008"
"6082","0.0008","0.0008","0.0008"
"6083","0.0017","0.0017","0.0017"
"6084","0.0009","0.0009","0.0009"
"6085","0.0013","0.0013","0.0013"
"6086","0.0008","0.0008","0.0008"
"6087","0.0014","0.0014","0.0014"
"6088","0.0013","0.0013","0.0013"
"6089","0.002","0.002","0.002"
"6090","0.001","0.001","0.001"
"6091","0.001","0.001","0.001"
"6092","0.0006","0.0006","0.0006"
"6093","0.0007","0.0007","0.0007"
"6094","0.0006","0.0006","0.0006"
"6095","0.0005","0.0005","0.0005"
"6096","0.0006","0.0006","0.0006"
"6097","0.0005","0.0005","0.0005"
"6098","0.0011","0.0011","0.0011"
"6099","0.0009","0.0009","0.0009"
"6100","0.0009","0.0009","0.0009"
"6101","0.0006","0.0006","0.0006"
"6102","0.0008","0.0008","0.0008"
"6103","0.0005","0.0005","0.0005"
"6104","0.0007","0.0007","0.0007"
"6105","0.0004","0.0004","0.0004"
"6106","0.001","0.001","0.001"
"6107","0.0006","0.0006","0.0006"
"6108","0.0005","0.0005","0.0005"
"6109","0.0006","0.0006","0.0006"
"6110","0.0009","0.0009","0.0009"
"6111","0.0005","0.0005","0.0005"
"6112","0.0006","0.0006","0.0006"
"6113","0.0006","0.0006","0.0006"
"6114","0.0009","0.0009","0.0009"
"6115","0.0019","0.0019","0.0019"
"6116","0.0012","0.0012","0.0012"
"6117","0.0022","0.0022","0.0022"
"6118","0.0007","0.0007","0.0007"
"6119","0.0006","0.0006","0.0006"
"6120","0.001","0.001","0.001"
"6121","0.0011","0.0011","0.0011"
"6122","0.0019","0.0019","0.0019"
"6123","0.0018","0.0018","0.0018"
"6124","0.0006","0.0006","0.0006"
"6125","0.0011","0.0011","0.0011"
"6126","0.0004","0.0004","0.0004"
"6127","0.0013","0.0013","0.0013"
"6128","0.0006","0.0006","0.0006"
"6129","0.0011","0.0011","0.0011"
"6130","0.0009","0.0009","0.0009"
"6131","0.0005","0.0005","0.0005"
"6132","0.0008","0.0008","0.0008"
"6133","0.0013","0.0013","0.0013"
"6134","0.0006","0.0006","0.0006"
"6135","0.0005","0.0005","0.0005"
"6136","0.0004","0.0004","0.0004"
"6137","0.0007","0.0007","0.0007"
"6138","0.0016","0.0016","0.0016"
"6139","0.0008","0.0008","0.0008"
"6140","0.0013","0.0013","0.0013"
"6141","0.0009","0.0009","0.0009"
"6142","0.001","0.001","0.001"
"6143","0.0007","0.0007","0.0007"
"6144","0.0017","0.0017","0.0017"
"6145","0.0008","0.0008","0.0008"
"6146","0.0011","0.0011","0.0011"
"6147","0.0004","0.0004","0.0004"
"6148","0.0011","0.0011","0.0011"
"6149","0.0007","0.0007","0.0007"
"6150","0.0011","0.0011","0.0011"
"6151","0.0005","0.0005","0.0005"
"6152","0.0012","0.0012","0.0012"
"6153","0.0021","0.0021","0.0021"
"6154","0.0004","0.0004","0.0004"
"6155","0.0006","0.0006","0.0006"
"6156","0.0009","0.0009","0.0009"
"6157","0.003","0.003","0.003"
"6158","0.0008","0.0008","0.0008"
"6159","0.0004","0.0004","0.0004"
